5.03089, 42.2, 11.1
5.1187, 42.2, 11.15
5.20429, 42.2, 11.2
5.28827, 42.2, 11.25
5.37062, 42.2, 11.3
5.45193, 42.2, 11.35
5.5316, 42.2, 11.4
5.60965, 42.2, 11.45
5.68722, 42.2, 11.5
5.76374, 42.2, 11.55
5.83921, 42.2, 11.6
5.91361, 42.2, 11.65
5.98753, 42.2, 11.7
6.06039, 42.2, 11.75
6.13335, 42.2, 11.8
6.20465, 42.2, 11.85
6.27604, 42.2, 11.9
6.34694, 42.2, 11.95
6.41676, 42.2, 12
6.48666, 42.2, 12.05
6.55607, 42.2, 12.1
6.62438, 42.2, 12.15
6.69277, 42.2, 12.2
6.76066, 42.2, 12.25
6.82803, 42.2, 12.3
6.89548, 42.2, 12.35
6.96182, 42.2, 12.4
7.02824, 42.2, 12.45
7.09472, 42.2, 12.5
7.16009, 42.2, 12.55
7.22552, 42.2, 12.6
7.29101, 42.2, 12.65
7.35597, 42.2, 12.7
7.42041, 42.2, 12.75
7.48489, 42.2, 12.8
7.54885, 42.2, 12.85
7.61227, 42.2, 12.9
7.67574, 42.2, 12.95
7.73925, 42.2, 13
7.80223, 42.2, 13.05
7.86524, 42.2, 13.1
7.92772, 42.2, 13.15
7.99023, 42.2, 13.2
8.0522, 42.2, 13.25
8.11421, 42.2, 13.3
8.17625, 42.2, 13.35
8.23774, 42.2, 13.4
8.29868, 42.2, 13.45
8.36024, 42.2, 13.5
8.42124, 42.2, 13.55
8.48168, 42.2, 13.6
3.83709, 42.25, 10.6
4.04239, 42.25, 10.65
4.19688, 42.25, 10.7
4.32946, 42.25, 10.75
4.44973, 42.25, 10.8
4.56069, 42.25, 10.85
4.66531, 42.25, 10.9
4.76478, 42.25, 10.95
4.86088, 42.25, 11
4.95302, 42.25, 11.05
5.04295, 42.25, 11.1
5.1301, 42.25, 11.15
5.21563, 42.25, 11.2
5.29896, 42.25, 11.25
5.38125, 42.25, 11.3
5.46191, 42.25, 11.35
5.54095, 42.25, 11.4
5.61893, 42.25, 11.45
5.69646, 42.25, 11.5
5.77234, 42.25, 11.55
5.84775, 42.25, 11.6
5.9221, 42.25, 11.65
5.99539, 42.25, 11.7
6.06878, 42.25, 11.75
6.14111, 42.25, 11.8
6.21236, 42.25, 11.85
6.2837, 42.25, 11.9
6.35397, 42.25, 11.95
6.42433, 42.25, 12
6.4936, 42.25, 12.05
6.56296, 42.25, 12.1
6.63123, 42.25, 12.15
6.69958, 42.25, 12.2
6.76742, 42.25, 12.25
6.83475, 42.25, 12.3
6.90156, 42.25, 12.35
6.96845, 42.25, 12.4
7.03482, 42.25, 12.45
7.10067, 42.25, 12.5
7.16658, 42.25, 12.55
7.23197, 42.25, 12.6
7.29684, 42.25, 12.65
7.36176, 42.25, 12.7
7.42615, 42.25, 12.75
7.49001, 42.25, 12.8
7.55392, 42.25, 12.85
7.61789, 42.25, 12.9
7.68131, 42.25, 12.95
7.74479, 42.25, 13
7.80772, 42.25, 13.05
7.87011, 42.25, 13.1
7.93313, 42.25, 13.15
7.99502, 42.25, 13.2
